Line,Stop,Date,Score
5,8021,20210910,79.47
5,8021,20210911,93.03
5,8021,20210912,81.91
5,8021,20210913,73.65
5,8021,20210914,77.61
5,8021,20210915,82.17
5,8021,20210916,82.93
5,8021,20210917,68.34
5,8021,20210918,93.9
5,8021,20210919,93.35
5,8021,20210920,34.68
5,8021,20210921,48.29
5,8031,20210906,70.66
5,8031,20210907,71.56
5,8031,20210908,60.94
5,8031,20210909,63.71
5,8031,20210910,74.87
5,8031,20210911,93.89
5,8031,20210912,91.44
5,8031,20210913,70.7
5,8031,20210914,55.73
5,8031,20210915,81.57
5,8031,20210916,65.06
5,8031,20210917,65.32
5,8031,20210918,96.46
5,8031,20210919,94.32
5,8031,20210920,58.57
5,8031,20210921,61.05
5,8031,20210906,65.83
5,8031,20210907,87.55
5,8031,20210908,78.21
5,8031,20210909,76.66
5,8031,20210910,79.18
5,8031,20210911,92.42
5,8031,20210912,76.0
5,8031,20210913,71.69
5,8031,20210914,83.66
5,8031,20210915,81.2
5,8031,20210916,79.91
5,8031,20210917,67.13
5,8031,20210918,93.68
5,8031,20210919,93.75
5,8031,20210920,48.53
5,8031,20210921,42.68
5,8041,20210906,70.83
5,8041,20210907,71.56
5,8041,20210908,65.81
5,8041,20210909,68.42
5,8041,20210910,74.55
5,8041,20210911,94.8
5,8041,20210912,93.59
5,8041,20210913,71.35
5,8041,20210914,50.71
5,8041,20210915,81.7
5,8041,20210916,64.67
5,8041,20210917,61.6
5,8041,20210918,95.05
5,8041,20210919,93.38
5,8041,20210920,55.33
5,8041,20210921,58.85
5,8041,20210906,65.89
5,8041,20210907,87.3
5,8041,20210908,78.42
5,8041,20210909,75.86
5,8041,20210910,79.79
5,8041,20210911,93.17
5,8041,20210912,76.26
5,8041,20210913,87.32
5,8041,20210914,81.65
5,8041,20210915,82.67
5,8041,20210916,86.38
5,8041,20210917,72.28
5,8041,20210918,92.33
5,8041,20210919,91.71
5,8041,20210920,53.39
5,8041,20210921,44.35
5,8051,20210906,72.68
5,8051,20210907,71.45
5,8051,20210908,50.72
5,8051,20210909,64.46
5,8051,20210910,73.04
5,8051,20210911,94.1
5,8051,20210912,91.1
5,8051,20210913,72.0
5,8051,20210914,56.04
5,8051,20210915,80.92
5,8051,20210916,64.68
5,8051,20210917,63.4
5,8051,20210918,96.36
5,8051,20210919,90.88
5,8051,20210920,60.14
5,8051,20210921,60.59
5,8051,20210906,66.52
5,8051,20210907,86.99
5,8051,20210908,69.82
5,8051,20210909,75.54
5,8051,20210910,78.5
5,8051,20210911,92.47
5,8051,20210912,82.6
5,8051,20210913,84.87
5,8051,20210914,82.17
5,8051,20210915,82.58
5,8051,20210916,84.38
5,8051,20210917,73.56
5,8051,20210918,93.9
5,8051,20210919,91.17
5,8051,20210920,54.11
5,8051,20210921,47.09
5,8061,20210906,74.02
5,8061,20210907,72.81
5,8061,20210908,58.01
5,8061,20210909,70.17
5,8061,20210910,69.19
5,8061,20210911,93.58
5,8061,20210912,91.68
5,8061,20210913,72.86
5,8061,20210914,57.63
5,8061,20210915,73.23
5,8061,20210916,66.55
5,8061,20210917,68.23
5,8061,20210918,94.61
5,8061,20210919,92.78
5,8061,20210920,54.91
5,8061,20210921,59.77
5,8061,20210906,64.99
5,8061,20210907,86.53
5,8061,20210908,72.13
5,8061,20210909,80.97
5,8061,20210910,74.76
5,8061,20210911,92.09
5,8061,20210912,76.37
5,8061,20210913,84.7
5,8061,20210914,82.75
5,8061,20210915,82.11
5,8061,20210916,80.68
5,8061,20210917,75.06
5,8061,20210918,92.58
5,8061,20210919,93.91
5,8061,20210920,52.16
5,8061,20210921,44.74
5,8071,20210906,72.98
5,8071,20210907,76.23
5,8071,20210908,73.52
5,8071,20210909,80.42
5,8071,20210910,79.32
5,8071,20210911,91.89
5,8071,20210912,92.42
5,8071,20210913,73.49
5,8071,20210914,68.01
5,8071,20210915,82.48
5,8071,20210916,66.77
5,8071,20210917,77.37
5,8071,20210918,95.2
5,8071,20210919,97.32
5,8071,20210920,67.65
5,8071,20210921,72.96
5,8071,20210906,64.69
5,8071,20210907,88.91
5,8071,20210908,82.61
5,8071,20210909,74.6
5,8071,20210910,78.37
5,8071,20210911,91.92
5,8071,20210912,80.15
5,8071,20210913,81.26
5,8071,20210914,82.63
5,8071,20210915,83.11
5,8071,20210916,85.86
5,8071,20210917,73.35
5,8071,20210918,91.8
5,8071,20210919,93.77
5,8071,20210920,55.46
5,8071,20210921,53.11
5,8201,20210906,73.7
5,8201,20210907,75.92
5,8201,20210908,72.6
5,8201,20210909,74.41
5,8201,20210910,79.38
5,8201,20210911,92.11
5,8201,20210912,92.58
5,8201,20210913,77.25
5,8201,20210914,69.11
5,8201,20210915,81.07
5,8201,20210916,72.39
5,8201,20210917,70.4
5,8201,20210918,95.39
5,8201,20210919,93.35
5,8201,20210920,62.49
5,8201,20210921,64.86
5,8201,20210906,66.44
5,8201,20210907,85.49
5,8201,20210908,78.56
5,8201,20210909,79.15
5,8201,20210910,77.74
5,8201,20210911,92.23
5,8201,20210912,74.52
5,8201,20210913,84.74
5,8201,20210914,88.11
5,8201,20210915,77.2
5,8201,20210916,83.06
5,8201,20210917,76.26
5,8201,20210918,91.06
5,8201,20210919,88.19
5,8201,20210920,52.2
5,8201,20210921,41.55
5,8211,20210906,72.16
5,8211,20210907,77.14
5,8211,20210908,69.52
5,8211,20210909,76.06
5,8211,20210910,73.34
5,8211,20210911,92.61
5,8211,20210912,93.18
5,8211,20210913,67.25
5,8211,20210914,60.94
5,8211,20210915,72.81
5,8211,20210916,76.49
5,8211,20210917,67.0
5,8211,20210918,96.1
5,8211,20210919,93.64
5,8211,20210920,64.72
5,8211,20210921,69.21
5,8211,20210906,66.66
5,8211,20210907,86.34
5,8211,20210908,78.66
5,8211,20210909,72.88
5,8211,20210910,78.6
5,8211,20210911,91.99
5,8211,20210912,79.28
5,8211,20210913,85.05
5,8211,20210914,82.77
5,8211,20210915,83.87
5,8211,20210916,80.45
5,8211,20210917,68.99
5,8211,20210918,93.39
5,8211,20210919,92.0
5,8211,20210920,56.97
5,8211,20210921,47.14
5,8221,20210906,70.79
5,8221,20210907,81.69
5,8221,20210908,66.8
5,8221,20210909,75.19
5,8221,20210910,75.04
5,8221,20210911,94.75
5,8221,20210912,92.95
5,8221,20210913,67.55
5,8221,20210914,67.56
5,8221,20210915,70.78
5,8221,20210916,76.68
5,8221,20210917,72.52
5,8221,20210918,96.04
5,8221,20210919,93.79
5,8221,20210920,67.42
5,8221,20210921,72.81
5,8221,20210906,68.31
5,8221,20210907,88.3
5,8221,20210908,77.86
5,8221,20210909,69.86
5,8221,20210910,84.05
5,8221,20210911,92.07
5,8221,20210912,79.78
5,8221,20210913,83.32
5,8221,20210914,85.59
5,8221,20210915,83.69
5,8221,20210916,79.32
5,8221,20210917,74.98
5,8221,20210918,92.8
5,8221,20210919,90.64
5,8221,20210920,66.56
5,8221,20210921,50.41
5,8231,20210906,71.06
5,8231,20210907,77.14
5,8231,20210908,67.84
5,8231,20210909,68.92
5,8231,20210910,71.13
5,8231,20210911,95.87
5,8231,20210912,94.61
5,8231,20210913,65.58
5,8231,20210914,56.44
5,8231,20210915,69.26
5,8231,20210916,66.27
5,8231,20210917,66.72
5,8231,20210918,96.21
5,8231,20210919,93.35
5,8231,20210920,68.55
5,8231,20210921,68.01
5,8231,20210906,68.89
5,8231,20210907,89.76
5,8231,20210908,77.68
5,8231,20210909,67.92
5,8231,20210910,80.49
5,8231,20210911,92.7
5,8231,20210912,80.12
5,8231,20210913,80.58
5,8231,20210914,85.17
5,8231,20210915,85.49
5,8231,20210916,71.6
5,8231,20210917,78.9
5,8231,20210918,92.41
5,8231,20210919,92.82
5,8231,20210920,63.71
5,8231,20210921,45.86
5,8241,20210906,79.81
5,8241,20210907,74.19
5,8241,20210908,69.09
5,8241,20210909,78.86
5,8241,20210910,77.29
5,8241,20210911,95.72
5,8241,20210912,97.76
5,8241,20210913,70.16
5,8241,20210914,68.57
5,8241,20210915,77.65
5,8241,20210916,70.9
5,8241,20210917,68.31
5,8241,20210918,94.26
5,8241,20210919,94.94
5,8241,20210920,74.65
5,8241,20210921,65.97
5,8241,20210906,66.94
5,8241,20210907,85.74
5,8241,20210908,79.16
5,8241,20210909,71.44
5,8241,20210910,74.51
5,8241,20210911,91.91
5,8241,20210912,74.19
5,8241,20210913,79.18
5,8241,20210914,85.69
5,8241,20210915,83.9
5,8241,20210916,74.22
5,8241,20210917,76.86
5,8241,20210918,92.57
5,8241,20210919,91.4
5,8241,20210920,59.88
5,8241,20210921,38.21
5,8251,20210906,82.79
5,8251,20210907,80.02
5,8251,20210908,75.54
5,8251,20210909,81.15
5,8251,20210910,75.2
5,8251,20210911,95.32
5,8251,20210912,97.8
5,8251,20210913,73.03
5,8251,20210914,69.97
5,8251,20210915,74.36
5,8251,20210916,72.77
5,8251,20210917,62.39
5,8251,20210918,94.59
5,8251,20210919,93.89
5,8251,20210920,73.15
5,8251,20210921,66.44
5,8251,20210906,67.06
5,8251,20210907,87.3
5,8251,20210908,75.85
5,8251,20210909,71.1
5,8251,20210910,78.68
5,8251,20210911,91.77
5,8251,20210912,74.2
5,8251,20210913,78.22
5,8251,20210914,84.88
5,8251,20210915,83.96
5,8251,20210916,85.89
5,8251,20210917,77.72
5,8251,20210918,93.92
5,8251,20210919,94.43
5,8251,20210920,61.76
5,8251,20210921,44.73
5,8261,20210906,85.86
5,8261,20210907,61.64
5,8261,20210908,51.14
5,8261,20210909,43.15
5,8261,20210910,47.51
5,8261,20210911,76.8
5,8261,20210912,83.03
5,8261,20210913,48.1
5,8261,20210914,47.0
5,8261,20210915,64.52
5,8261,20210916,56.97
5,8261,20210917,41.07
5,8261,20210918,87.71
5,8261,20210919,86.89
5,8261,20210920,45.4
5,8261,20210921,54.54
5,8261,20210906,60.1
5,8261,20210907,78.46
5,8261,20210908,75.17
5,8261,20210909,41.8
5,8261,20210910,75.19
5,8261,20210911,69.82
5,8261,20210912,81.2
5,8261,20210913,77.32
5,8261,20210914,76.45
5,8261,20210915,66.47
5,8261,20210916,74.28
5,8261,20210917,54.06
5,8261,20210918,84.09
5,8261,20210919,72.99
5,8261,20210920,42.64
5,8261,20210921,45.82
5,8271,20210906,73.68
5,8271,20210907,74.07
5,8271,20210908,61.39
5,8271,20210909,63.87
5,8271,20210910,78.28
5,8271,20210911,95.13
5,8271,20210912,90.74
5,8271,20210913,80.35
5,8271,20210914,64.65
5,8271,20210915,69.78
5,8271,20210916,64.53
5,8271,20210917,67.31
5,8271,20210918,96.33
5,8271,20210919,91.35
5,8271,20210920,66.02
5,8271,20210921,58.72
5,8271,20210906,64.98
5,8271,20210907,88.81
5,8271,20210908,77.43
5,8271,20210909,73.24
5,8271,20210910,78.86
5,8271,20210911,92.34
5,8271,20210912,75.52
5,8271,20210913,83.88
5,8271,20210914,84.15
5,8271,20210915,67.88
5,8271,20210916,85.21
5,8271,20210917,72.55
5,8271,20210918,93.88
5,8271,20210919,88.23
5,8271,20210920,48.46
5,8271,20210921,38.08
5,8281,20210906,71.41
5,8281,20210907,72.75
5,8281,20210908,63.92
5,8281,20210909,67.59
5,8281,20210910,76.19
5,8281,20210911,95.06
5,8281,20210912,86.03
5,8281,20210913,73.38
5,8281,20210914,51.01
5,8281,20210915,68.15
5,8281,20210916,64.15
5,8281,20210917,70.06
5,8281,20210918,95.76
5,8281,20210919,91.09
5,8281,20210920,56.47
5,8281,20210921,56.78
5,8281,20210906,65.94
5,8281,20210907,87.87
5,8281,20210908,78.74
5,8281,20210909,77.66
5,8281,20210910,79.37
5,8281,20210911,93.97
5,8281,20210912,74.43
5,8281,20210913,83.79
5,8281,20210914,78.4
5,8281,20210915,66.95
5,8281,20210916,83.72
5,8281,20210917,82.31
5,8281,20210918,95.0
5,8281,20210919,93.49
5,8281,20210920,48.9
5,8281,20210921,44.85
5,8291,20210906,76.12
5,8291,20210907,73.31
5,8291,20210908,75.89
5,8291,20210909,74.05
5,8291,20210910,76.49
5,8291,20210911,93.8
5,8291,20210912,92.66
5,8291,20210913,76.91
5,8291,20210914,65.14
5,8291,20210915,66.95
5,8291,20210916,66.83
5,8291,20210917,72.55
5,8291,20210918,94.58
5,8291,20210919,88.2
5,8291,20210920,64.17
5,8291,20210921,60.44
5,8291,20210906,65.05
5,8291,20210907,88.25
5,8291,20210908,80.26
5,8291,20210909,69.41
5,8291,20210910,81.91
5,8291,20210911,93.1
5,8291,20210912,75.03
5,8291,20210913,78.49
5,8291,20210914,84.43
5,8291,20210915,67.31
5,8291,20210916,86.92
5,8291,20210917,66.24
5,8291,20210918,91.63
5,8291,20210919,87.47
5,8291,20210920,50.46
5,8291,20210921,39.78
5,8642,20210906,98.01
5,8642,20210907,95.34
5,8642,20210908,98.9
5,8642,20210909,97.9
5,8642,20210910,97.33
5,8642,20210911,92.81
5,8642,20210912,95.62
5,8642,20210913,98.09
5,8642,20210914,97.57
5,8642,20210915,99.66
5,8642,20210916,98.09
5,8642,20210917,94.42
5,8642,20210918,87.99
5,8642,20210919,89.36
5,8642,20210920,91.77
5,8642,20210921,95.88
5,8642,20210906,99.3
5,8642,20210907,96.42
5,8642,20210908,97.39
5,8642,20210909,98.18
5,8642,20210910,94.61
5,8642,20210911,89.71
5,8642,20210912,92.4
5,8642,20210913,97.83
5,8642,20210914,98.44
5,8642,20210915,98.8
5,8642,20210916,98.94
5,8642,20210917,96.21
5,8642,20210918,83.78
5,8642,20210919,86.18
5,8642,20210920,95.95
5,8642,20210921,99.53
5,8651,20210906,70.13
5,8651,20210907,85.2
5,8651,20210908,67.36
5,8651,20210909,73.27
5,8651,20210910,74.67
5,8651,20210911,49.06
5,8651,20210912,79.93
5,8651,20210913,76.74
5,8651,20210914,68.56
5,8651,20210915,75.99
5,8651,20210916,74.27
5,8651,20210917,69.09
5,8651,20210918,79.49
5,8651,20210919,76.75
5,8651,20210920,67.02
5,8651,20210921,50.97
5,8651,20210906,75.31
5,8651,20210907,90.07
5,8651,20210908,76.4
5,8651,20210909,78.67
5,8651,20210910,82.53
5,8651,20210911,79.55
5,8651,20210912,87.5
5,8651,20210913,85.38
5,8651,20210914,85.17
5,8651,20210915,87.47
5,8651,20210916,80.96
5,8651,20210917,77.98
5,8651,20210918,80.68
5,8651,20210919,86.63
5,8651,20210920,75.0
5,8651,20210921,66.39
5,8661,20210906,73.34
5,8661,20210907,67.76
5,8661,20210908,41.16
5,8661,20210909,57.65
5,8661,20210910,58.21
5,8661,20210911,89.43
5,8661,20210912,82.31
5,8661,20210913,55.12
5,8661,20210914,46.63
5,8661,20210915,59.47
5,8661,20210916,53.3
5,8661,20210917,54.62
5,8661,20210918,91.99
5,8661,20210919,88.23
5,8661,20210920,43.16
5,8661,20210921,39.99
5,8661,20210906,81.04
5,8661,20210907,90.61
5,8661,20210908,75.59
5,8661,20210909,75.0
5,8661,20210910,80.18
5,8661,20210911,92.21
5,8661,20210912,76.95
5,8661,20210913,76.83
5,8661,20210914,85.67
5,8661,20210915,77.45
5,8661,20210916,79.79
5,8661,20210917,49.13
5,8661,20210918,92.55
5,8661,20210919,82.63
5,8661,20210920,46.79
5,8661,20210921,45.76
5,8671,20210906,73.22
5,8671,20210907,68.36
5,8671,20210908,40.6
5,8671,20210909,65.22
5,8671,20210910,53.0
5,8671,20210911,89.45
5,8671,20210912,84.57
5,8671,20210913,50.96
5,8671,20210914,49.39
5,8671,20210915,62.76
5,8671,20210916,55.2
5,8671,20210917,51.87
5,8671,20210918,91.28
5,8671,20210919,90.05
5,8671,20210920,48.31
5,8671,20210921,44.34
5,8671,20210906,83.55
5,8671,20210907,89.05
5,8671,20210908,74.26
5,8671,20210909,75.45
5,8671,20210910,77.76
5,8671,20210911,94.37
5,8671,20210912,77.29
5,8671,20210913,76.06
5,8671,20210914,78.46
5,8671,20210915,76.49
5,8671,20210916,80.0
5,8671,20210917,50.94
5,8671,20210918,95.36
5,8671,20210919,86.28
5,8671,20210920,46.73
5,8671,20210921,48.64
5,8681,20210906,71.13
5,8681,20210907,68.7
5,8681,20210908,39.91
5,8681,20210909,53.98
5,8681,20210910,50.87
5,8681,20210911,89.93
5,8681,20210912,88.02
5,8681,20210913,57.5
5,8681,20210914,54.98
5,8681,20210915,56.92
5,8681,20210916,58.24
5,8681,20210917,53.46
5,8681,20210918,91.9
5,8681,20210919,86.81
5,8681,20210920,44.27
5,8681,20210921,44.34
5,8681,20210906,81.35
5,8681,20210907,88.66
5,8681,20210908,73.84
5,8681,20210909,69.61
5,8681,20210910,78.11
5,8681,20210911,94.04
5,8681,20210912,72.44
5,8681,20210913,77.67
5,8681,20210914,84.6
5,8681,20210915,79.02
5,8681,20210916,83.93
5,8681,20210917,49.66
5,8681,20210918,92.99
5,8681,20210919,85.39
5,8681,20210920,43.74
5,8681,20210921,52.16
5,8691,20210906,72.79
5,8691,20210907,67.02
5,8691,20210908,42.17
5,8691,20210909,56.9
5,8691,20210910,51.12
5,8691,20210911,89.47
5,8691,20210912,82.51
5,8691,20210913,66.68
5,8691,20210914,55.71
5,8691,20210915,59.63
5,8691,20210916,55.58
5,8691,20210917,54.4
5,8691,20210918,93.19
5,8691,20210919,93.86
5,8691,20210920,47.87
5,8691,20210921,47.03
5,8691,20210906,62.81
5,8691,20210907,85.96
5,8691,20210908,73.03
5,8691,20210909,76.68
5,8691,20210910,72.63
5,8691,20210911,88.65
5,8691,20210912,74.17
5,8691,20210913,85.09
5,8691,20210914,83.41
5,8691,20210915,77.77
5,8691,20210916,78.21
5,8691,20210917,43.72
5,8691,20210918,93.17
5,8691,20210919,85.27
5,8691,20210920,35.83
5,8691,20210921,44.94
5,8701,20210906,75.96
5,8701,20210907,76.96
5,8701,20210908,48.49
5,8701,20210909,62.09
5,8701,20210910,61.68
5,8701,20210911,89.0
5,8701,20210912,81.53
5,8701,20210913,65.15
5,8701,20210914,67.98
5,8701,20210915,58.07
5,8701,20210916,64.6
5,8701,20210917,54.34
5,8701,20210918,91.69
5,8701,20210919,92.38
5,8701,20210920,59.6
5,8701,20210921,55.19
5,8701,20210906,73.81
5,8701,20210907,87.05
5,8701,20210908,67.24
5,8701,20210909,72.78
5,8701,20210910,71.94
5,8701,20210911,91.89
5,8701,20210912,75.11
5,8701,20210913,78.84
5,8701,20210914,84.9
5,8701,20210915,70.94
5,8701,20210916,81.33
5,8701,20210917,45.37
5,8701,20210918,94.92
5,8701,20210919,86.79
5,8701,20210920,46.2
5,8701,20210921,48.78
5,8711,20210906,73.49
5,8711,20210907,74.68
5,8711,20210908,52.05
5,8711,20210909,57.36
5,8711,20210910,67.47
5,8711,20210911,89.04
5,8711,20210912,80.52
5,8711,20210913,63.45
5,8711,20210914,63.7
5,8711,20210915,56.07
5,8711,20210916,64.32
5,8711,20210917,54.21
5,8711,20210918,93.57
5,8711,20210919,90.74
5,8711,20210920,54.98
5,8711,20210921,58.26
5,8711,20210906,71.67
5,8711,20210907,88.33
5,8711,20210908,71.25
5,8711,20210909,68.61
5,8711,20210910,79.22
5,8711,20210911,92.39
5,8711,20210912,68.67
5,8711,20210913,78.32
5,8711,20210914,83.99
5,8711,20210915,68.47
5,8711,20210916,80.4
5,8711,20210917,45.07
5,8711,20210918,94.61
5,8711,20210919,88.03
5,8711,20210920,45.4
5,8711,20210921,48.57
5,8721,20210906,73.51
5,8721,20210907,74.28
5,8721,20210908,56.89
5,8721,20210909,67.56
5,8721,20210910,63.56
5,8721,20210911,87.2
5,8721,20210912,84.62
5,8721,20210913,68.59
5,8721,20210914,64.99
5,8721,20210915,50.03
5,8721,20210916,64.42
5,8721,20210917,55.1
5,8721,20210918,92.14
5,8721,20210919,93.06
5,8721,20210920,61.52
5,8721,20210921,58.23
5,8721,20210906,71.97
5,8721,20210907,87.86
5,8721,20210908,75.51
5,8721,20210909,77.78
5,8721,20210910,76.81
5,8721,20210911,95.02
5,8721,20210912,80.35
5,8721,20210913,83.14
5,8721,20210914,83.76
5,8721,20210915,65.28
5,8721,20210916,81.57
5,8721,20210917,57.92
5,8721,20210918,93.86
5,8721,20210919,86.27
5,8721,20210920,46.65
5,8721,20210921,50.49
5,8731,20210906,69.37
5,8731,20210907,71.32
5,8731,20210908,77.54
5,8731,20210909,69.83
5,8731,20210910,72.89
5,8731,20210911,92.8
5,8731,20210912,85.21
5,8731,20210913,76.2
5,8731,20210914,56.85
5,8731,20210915,64.21
5,8731,20210916,59.03
5,8731,20210917,62.12
5,8731,20210918,94.66
5,8731,20210919,92.27
5,8731,20210920,52.08
5,8731,20210921,57.6
5,8731,20210906,63.72
5,8731,20210907,90.06
5,8731,20210908,72.64
5,8731,20210909,76.06
5,8731,20210910,80.92
5,8731,20210911,94.01
5,8731,20210912,71.92
5,8731,20210913,80.07
5,8731,20210914,82.02
5,8731,20210915,63.5
5,8731,20210916,78.99
5,8731,20210917,67.27
5,8731,20210918,94.0
5,8731,20210919,91.1
5,8731,20210920,42.26
5,8731,20210921,54.57
5,8741,20210906,68.96
5,8741,20210907,70.84
5,8741,20210908,59.84
5,8741,20210909,66.51
5,8741,20210910,68.93
5,8741,20210911,92.17
5,8741,20210912,88.57
5,8741,20210913,72.24
5,8741,20210914,44.93
5,8741,20210915,68.74
5,8741,20210916,55.21
5,8741,20210917,62.11
5,8741,20210918,95.86
5,8741,20210919,94.26
5,8741,20210920,54.9
5,8741,20210921,58.76
5,8741,20210906,64.05
5,8741,20210907,84.99
5,8741,20210908,75.24
5,8741,20210909,78.02
5,8741,20210910,81.12
5,8741,20210911,94.0
5,8741,20210912,78.88
5,8741,20210913,81.94
5,8741,20210914,77.35
5,8741,20210915,65.12
5,8741,20210916,70.16
5,8741,20210917,65.74
5,8741,20210918,94.49
5,8741,20210919,91.1
5,8741,20210920,42.43
5,8741,20210921,44.25
6,8743,20210906,74.46
6,8743,20210907,87.79
6,8743,20210908,80.29
6,8743,20210909,77.87
6,8743,20210910,79.96
6,8743,20210911,87.09
6,8743,20210912,86.55
6,8743,20210913,81.8
6,8743,20210914,84.48
6,8743,20210915,84.57
6,8743,20210916,82.61
6,8743,20210917,85.25
6,8743,20210918,85.53
6,8743,20210919,69.55
6,8743,20210920,84.22
6,8743,20210921,47.63
6,8743,20210906,66.78
6,8743,20210907,80.54
6,8743,20210908,59.19
6,8743,20210909,52.08
6,8743,20210910,56.27
6,8743,20210911,89.09
6,8743,20210912,94.42
6,8743,20210913,59.6
6,8743,20210914,65.1
6,8743,20210915,70.73
6,8743,20210916,60.28
6,8743,20210917,58.13
6,8743,20210918,92.22
6,8743,20210919,71.37
6,8743,20210920,76.61
6,8743,20210921,34.79
